-3.913873,1.555764,5.000000,0.872265,-0.361304,-0.126119,0.304478
-3.583685,1.743359,5.000000,0.855958,-0.354549,-0.144019,0.347692
-3.217691,1.913535,5.000000,0.837510,-0.346908,-0.161559,0.390038
-2.819546,2.064592,5.000000,0.816970,-0.338400,-0.178695,0.431409
-2.393230,2.195020,5.000000,0.794388,-0.329046,-0.195385,0.471701
-1.943001,2.303516,5.000000,0.769820,-0.318870,-0.211586,0.510814
-1.473358,2.388996,5.000000,0.743327,-0.307896,-0.227259,0.548651
-0.988994,2.450607,5.000000,0.714977,-0.296153,-0.242363,0.585116
-0.494748,2.487731,5.000000,0.684840,-0.283670,-0.256862,0.620119
0.004441,2.499999,5.000000,0.652991,-0.270478,-0.270718,0.653572
0.503585,2.487288,5.000000,0.619510,-0.256610,-0.283898,0.685391
0.997699,2.449724,5.000000,0.584481,-0.242100,-0.296368,0.715497
1.481843,2.387684,5.000000,0.547990,-0.226985,-0.308098,0.743814
1.951181,2.301787,5.000000,0.510130,-0.211303,-0.319058,0.770273
2.401024,2.192891,5.000000,0.470995,-0.195093,-0.329220,0.794806
2.826876,2.062084,5.000000,0.430683,-0.178395,-0.338559,0.817353
3.224484,1.910674,5.000000,0.389294,-0.161251,-0.347052,0.837857
3.589873,1.740173,5.000000,0.346932,-0.143704,-0.354677,0.856266
3.919393,1.552285,5.000000,0.303703,-0.125798,-0.361416,0.872535
4.209753,1.348887,5.000000,0.259715,-0.107577,-0.367252,0.886624
4.458049,1.132011,5.000000,0.215078,-0.089088,-0.372169,0.898496
4.661803,0.903825,5.000000,0.169903,-0.070376,-0.376157,0.908122
4.818977,0.666607,5.000000,0.124303,-0.051488,-0.379204,0.915479
4.928001,0.422730,5.000000,0.078393,-0.032471,-0.381303,0.920548
4.987787,0.174628,5.000000,0.032287,-0.013374,-0.382450,0.923315
4.997736,-0.075218,5.000000,-0.013900,0.005758,-0.382640,0.923775
4.957750,-0.324313,5.000000,-0.060052,0.024874,-0.381874,0.921926
4.868227,-0.570167,5.000000,-0.106054,0.043929,-0.380154,0.917772
4.730063,-0.810325,5.000000,-0.151791,0.062874,-0.377483,0.911325
4.544637,-1.042386,5.000000,-0.197149,0.081662,-0.373869,0.902599
4.313803,-1.264031,5.000000,-0.242014,0.100245,-0.369320,0.891618
4.039867,-1.473047,5.000000,-0.286273,0.118578,-0.363849,0.878408
3.725566,-1.667345,5.000000,-0.329818,0.136615,-0.357467,0.863003
3.374040,-1.844983,5.000000,-0.372538,0.154310,-0.350193,0.845440
2.988802,-2.004187,5.000000,-0.414327,0.171620,-0.342043,0.825764
2.573701,-2.143366,5.000000,-0.455080,0.188500,-0.333038,0.804025
2.132884,-2.261128,5.000000,-0.494696,0.204910,-0.323201,0.780275
1.670756,-2.356299,5.000000,-0.533075,0.220807,-0.312556,0.754576
1.191934,-2.427926,5.000000,-0.570122,0.236152,-0.301129,0.726990
0.701203,-2.475294,5.000000,-0.605744,0.250907,-0.288950,0.697587
0.203466,-2.497929,5.000000,-0.639851,0.265035,-0.276049,0.666441
-0.296304,-2.495606,5.000000,-0.672360,0.278501,-0.262458,0.633629
-0.793113,-2.468348,5.000000,-0.703188,0.291270,-0.248210,0.599233
-1.281998,-2.416427,5.000000,-0.732258,0.303311,-0.233343,0.563339
-1.758074,-2.340362,5.000000,-0.759498,0.314595,-0.217892,0.526038
-2.216584,-2.240913,5.000000,-0.784840,0.325091,-0.201896,0.487421
-2.652946,-2.119073,5.000000,-0.808220,0.334776,-0.185396,0.447586
-3.062801,-1.976060,5.000000,-0.829580,0.343623,-0.168433,0.406633
-3.442053,-1.813303,5.000000,-0.848866,0.351612,-0.151048,0.364663
-3.786914,-1.632428,5.000000,-0.866031,0.358722,-0.133286,0.321782
-4.093937,-1.435242,5.000000,-0.881031,0.364935,-0.115191,0.278096
-4.360054,-1.223716,5.000000,-0.893829,0.370236,-0.096808,0.233715
